cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength,BEGIN_GMT_TOWDATE,average_depth,decimalLatitude,decimalLongitude,Llopiz_taxa,scientificNameID_preyTaxon,scientificName_preyTaxon,scientificName_Rank
201802,155,S_sco,1,2,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,3,CalanoidSmall,NA,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,4,CalanoidSmall,NA,NA,NA,NA,1,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,5,CalanoidSmall,NA,NA,NA,NA,1.7,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,6,CalanoidSmall,NA,NA,NA,NA,1.1,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,7,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,8,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,9,CalanoidSmall,NA,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,10,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,CalanoidSmall,85258,Calanoida,NA
201802,155,S_sco,1,1,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Cirripedia,89433,Cirripedia,Infraclass
201802,155,S_sco,1,2,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Cirripedia,89433,Cirripedia,Infraclass
201802,155,S_sco,1,3,Cirripedia,NA,NA,NA,NA,1,MZ12,NA,4193,Cyprid,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Cirripedia,89433,Cirripedia,Infraclass
201802,155,S_sco,1,4,Cirripedia,NA,NA,NA,NA,0.8,MZ12,NA,4193,Cyprid,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Cirripedia,89433,Cirripedia,Infraclass
201802,155,S_sco,1,5,Cirripedia,NA,NA,NA,NA,0.9,MZ12,NA,4193,Cyprid,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Cirripedia,89433,Cirripedia,Infraclass
201802,155,S_sco,1,1,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,2,Metridia,NA,NA,NA,NA,1.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,3,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,4,Metridia,NA,NA,NA,NA,2.4,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,5,Metridia,NA,NA,NA,NA,2.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,6,Metridia,NA,NA,NA,NA,2.1,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,7,Metridia,NA,NA,NA,NA,2.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,8,Metridia,NA,NA,NA,NA,2.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,9,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,10,Metridia,NA,NA,NA,NA,1.5,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,1,Calanus,NA,NA,NA,NA,2.4,MZ12,NA,4193,C5,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,2,Calanus,NA,NA,NA,NA,1.8,MZ12,NA,4193,C5,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,3,Calanus,NA,NA,NA,NA,1.4,MZ12,NA,4193,C5,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,1,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,2,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,3,Cyclopoida,Oithona,NA,NA,NA,0.8,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,4,Cyclopoida,Oithona,NA,NA,NA,0.5,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,5,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,6,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,7,Cyclopoida,Oithona,NA,NA,NA,0.5,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,8,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,9,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,10,Cyclopoida,Oithona,NA,NA,NA,0.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Oithona,88802,Oithona,Genus
201802,155,S_sco,1,1,Chaetognatha,NA,NA,NA,NA,20.4,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,2,Chaetognatha,NA,NA,NA,NA,24.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,3,Chaetognatha,NA,NA,NA,NA,23,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,4,Chaetognatha,NA,NA,NA,NA,22.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,5,Chaetognatha,NA,NA,NA,NA,22.8,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,6,Chaetognatha,NA,NA,NA,NA,23.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,7,Chaetognatha,NA,NA,NA,NA,21.1,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,8,Chaetognatha,NA,NA,NA,NA,24.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,9,Chaetognatha,NA,NA,NA,NA,21.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,10,Chaetognatha,NA,NA,NA,NA,32.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Chaetognatha,158650,Chaetognatha,Phylum
201802,155,S_sco,1,1,Metridia,NA,NA,NA,NA,2.1,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,2,Metridia,NA,NA,NA,NA,2,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,3,Metridia,NA,NA,NA,NA,1.7,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,4,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,5,Metridia,NA,NA,NA,NA,1.9,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,6,Metridia,NA,NA,NA,NA,1.8,MZ12,NA,4193,juvenile,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Metridia,85734,Metridia,Genus
201802,155,S_sco,1,1,Calanus,NA,NA,NA,NA,2.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,2,Calanus,NA,NA,NA,NA,3.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,3,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Calanus,85263,Calanus,Genus
201802,155,S_sco,1,1,Euphausiidae,NA,NA,NA,NA,3,MZ12,NA,4193,Calyptopis,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Euphausiidae,95500,Euphausiidae,Family
201802,155,S_sco,1,1,CalanoidSmall,Temora,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Temora,85874,Temora,Genus
201802,155,S_sco,1,2,CalanoidSmall,Temora,NA,NA,NA,1.3,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Temora,85874,Temora,Genus
201802,155,S_sco,1,3,CalanoidSmall,Temora,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Temora,85874,Temora,Genus
201802,155,S_sco,1,1,Gastropoda,Clione,NA,NA,NA,3.2,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Clione,78088,Clione,Genus
201802,155,S_sco,1,2,Gastropoda,Clione,NA,NA,NA,1.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Clione,78088,Clione,Genus
201802,155,S_sco,1,3,Gastropoda,Clione,NA,NA,NA,2.6,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Clione,78088,Clione,Genus
201802,155,S_sco,1,1,Caligidae,NA,NA,NA,NA,0.9,MZ12,NA,4193,NA,NA,278,2018-04-18T19:57:00Z,69,40.193282,-72.167367,Caligidae,89008,Caligidae,Family
201802,163,P_tri,2,1,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,2,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,3,Appendicularia,NA,NA,NA,NA,1.7,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,4,Appendicularia,NA,NA,NA,NA,2.1,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,5,Appendicularia,NA,NA,NA,NA,1.8,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,6,Appendicularia,NA,NA,NA,NA,2.5,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,7,Appendicularia,NA,NA,NA,NA,0.3,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,8,Appendicularia,NA,NA,NA,NA,2.9,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,9,Appendicularia,NA,NA,NA,NA,2,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,10,Appendicularia,NA,NA,NA,NA,1.9,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Appendicularia,159664,Appendicularia,Class
201802,163,P_tri,2,1,Sapphirinidae,Sapphirina,NA,NA,NA,2.5,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Sapphirina,88831,Sapphirina,Genus
201802,163,P_tri,2,2,Sapphirinidae,Sapphirina,NA,NA,NA,2.1,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Sapphirina,88831,Sapphirina,Genus
201802,163,P_tri,2,3,Sapphirinidae,Sapphirina,NA,NA,NA,2.8,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Sapphirina,88831,Sapphirina,Genus
201802,163,P_tri,2,4,Sapphirinidae,Sapphirina,NA,NA,NA,3,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Sapphirina,88831,Sapphirina,Genus
201802,163,P_tri,2,1,Pleuromamma,NA,NA,NA,NA,2.7,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Pleuromamma,85751,Pleuromamma,Genus
201802,163,P_tri,2,1,Rhincalanus,NA,NA,NA,NA,4.4,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Rhincalanus,85316,Rhincalanus,Genus
201802,163,P_tri,2,1,Calanus,NA,NA,NA,NA,2.9,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Calanus,85263,Calanus,Genus
201802,163,P_tri,2,1,Ostracoda,NA,NA,NA,NA,1.3,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Ostracoda,84195,Ostracoda,Class
201802,163,P_tri,2,1,Metridia,NA,NA,NA,NA,1.5,MZ12,NA,266,NA,NA,164,2018-04-19T20:49:00Z,91,40.341258,-70.497097,Metridia,85734,Metridia,Genus
201802,132,P_tri,2,1,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,2,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,3,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,4,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,5,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,6,Appendicularia,NA,NA,NA,NA,1.5,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,7,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,8,Appendicularia,NA,NA,NA,NA,1.4,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,9,Appendicularia,NA,NA,NA,NA,1.2,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,132,P_tri,2,10,Appendicularia,NA,NA,NA,NA,1.8,MZ12,NA,233,NA,NA,164,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,1,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,2,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,3,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,4,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,5,Appendicularia,NA,NA,NA,NA,1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,6,Appendicularia,NA,NA,NA,NA,0.8,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,7,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,8,Appendicularia,NA,NA,NA,NA,0.9,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,9,Appendicularia,NA,NA,NA,NA,1.6,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,10,Appendicularia,NA,NA,NA,NA,1.1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,C_har,3,1,Calanus,NA,NA,NA,NA,1.7,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,2,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,3,Calanus,NA,NA,NA,NA,2.4,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,4,Calanus,NA,NA,NA,NA,2.5,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,5,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,6,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,7,Calanus,NA,NA,NA,NA,2.5,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,8,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,9,Calanus,NA,NA,NA,NA,2.6,MZ12,NA,308,C5,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,1,Calanus,NA,NA,NA,NA,2.3,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,2,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,3,Calanus,NA,NA,NA,NA,3,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,4,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,5,Calanus,NA,NA,NA,NA,2.7,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,6,Calanus,NA,NA,NA,NA,2.8,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,C_har,3,7,Calanus,NA,NA,NA,NA,3.1,MZ12,NA,308,NA,NA,233,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,68,A_pse,2,1,Hyperiidae,Hyperia,NA,NA,NA,7.4,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Hyperia,95109,Hyperia,Genus
201802,68,A_pse,2,2,Hyperiidae,Hyperia,NA,NA,NA,8.1,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Hyperia,95109,Hyperia,Genus
201802,68,A_pse,2,3,Hyperiidae,Hyperia,NA,NA,NA,6.2,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Hyperia,95109,Hyperia,Genus
201802,68,A_pse,2,1,FishRemains,NA,NA,NA,NA,17.5,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,2,FishRemains,NA,NA,NA,NA,21.7,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,3,FishRemains,NA,NA,NA,NA,26.3,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,4,FishRemains,NA,NA,NA,NA,28.5,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,5,FishRemains,NA,NA,NA,NA,19.1,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,6,FishRemains,NA,NA,NA,NA,21.6,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,2,1,CalanoidSmall,NA,NA,NA,NA,1.5,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,CalanoidSmall,85258,Calanoida,NA
201802,68,A_pse,2,2,CalanoidSmall,NA,NA,NA,NA,1.6,MZ12,NA,19,NA,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,CalanoidSmall,85258,Calanoida,NA
201802,68,A_pse,2,1,Bivalvia,NA,NA,NA,NA,0.4,MZ12,NA,19,Veliger,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Bivalvia,79118,Bivalvia,Class
201802,68,A_pse,2,2,Bivalvia,NA,NA,NA,NA,0.4,MZ12,NA,19,Veliger,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Bivalvia,79118,Bivalvia,Class
201802,68,A_pse,2,3,Bivalvia,NA,NA,NA,NA,0.4,MZ12,NA,19,Veliger,No reason given for missing FL,NA,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Bivalvia,79118,Bivalvia,Class
