cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength,BEGIN_GMT_TOWDATE,average_depth,decimalLatitude,decimalLongitude,Llopiz_taxa,scientificNameID_preyTaxon,scientificName_preyTaxon,scientificName_Rank
201802,218,A_aes,1,NA,Calanus,NA,NA,NA,NA,NA,M60,292,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Calanus,85263,Calanus,Genus
201802,218,A_aes,1,NA,Caligidae,NA,NA,NA,NA,NA,M60,1,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Caligidae,89008,Caligidae,Family
201802,218,A_aes,1,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,6,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Centropages,85761,Centropages,Genus
201802,218,A_aes,1,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,1,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Paraeuchaeta,610024,Paraeuchaeta,Genus
201802,218,A_aes,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Themisto,95167,Themisto,Genus
201802,218,A_aes,1,NA,Monstrilloida,NA,NA,NA,NA,NA,M60,2,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Monstrilloida,88989,Monstrilloida,Order
201802,218,A_aes,1,NA,Oithona,NA,NA,NA,NA,NA,M60,3,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Oithona,88802,Oithona,Genus
201802,218,A_aes,1,NA,FishRemains,NA,NA,NA,NA,NA,M60,46,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,FishRemains,914179,Gnathostomata,NA
201802,218,A_aes,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,8,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,UnknownSoft,202423,Animalia,Kingdom
201802,218,A_aes,1,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,176,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,CopepodDigested,85257,Copepoda,NA
201802,218,A_aes,1,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,2,3164,NA,NA,194,2018-05-03T11:10:00Z,54,41.207385,-68.417145,Euphausiidae,95500,Euphausiidae,Family
201802,239,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,966,1049,NA,NA,238,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Appendicularia,159664,Appendicularia,Class
201802,239,A_pse,2,NA,Gastropoda,NA,NA,NA,NA,NA,M60,81,1049,Egg,NA,238,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Gastropoda,69459,Gastropoda,Class
201802,239,A_pse,2,NA,FishEgg,NA,NA,NA,NA,NA,M60,1,1049,NA,NA,238,2018-05-06T10:10:00Z,51,41.73609,-68.155595,FishEgg,914179,Gnathostomata,NA
201802,239,A_pse,2,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,1,1049,NA,NA,238,2018-05-06T10:10:00Z,51,41.73609,-68.155595,CopepodDigested,85257,Copepoda,NA
201802,239,C_har,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,2,2,NA,NA,271,2018-05-06T10:10:00Z,51,41.73609,-68.155595,CalanoidSmall,85258,Calanoida,NA
201802,236,A_pse,1,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,4,4,"only genital segments, too digested",NA,271,2018-05-06T02:13:00Z,205,42.09016,-67.880808,Paraeuchaeta,610024,Paraeuchaeta,Genus
201802,239,S_sco,2,NA,Cirripedia,NA,NA,NA,NA,NA,M60,6,480,Cyprid,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Cirripedia,89433,Cirripedia,Infraclass
201802,239,S_sco,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,307,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,CalanoidSmall,85258,Calanoida,NA
201802,239,S_sco,2,NA,Calanus,NA,NA,NA,NA,NA,M60,103,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Calanus,85263,Calanus,Genus
201802,239,S_sco,2,NA,Metridia,NA,NA,NA,NA,NA,M60,20,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Metridia,85734,Metridia,Genus
201802,239,S_sco,2,NA,Oithona,NA,NA,NA,NA,NA,M60,29,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Oithona,88802,Oithona,Genus
201802,239,S_sco,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,10,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Temora,85874,Temora,Genus
201802,239,S_sco,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,3,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Centropages,85761,Centropages,Genus
201802,239,S_sco,2,NA,Cumacea,NA,NA,NA,NA,NA,M60,1,480,NA,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Cumacea,90745,Cumacea,Order
201802,239,S_sco,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,1,480,Calyptopis,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Euphausiidae,95500,Euphausiidae,Family
201802,239,S_sco,2,NA,Parasite,NA,NA,NA,NA,NA,M60,1,NA,Roundworm,NA,254,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Parasite,202423,Animalia,Kingdom
201802,236,A_pse,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,23,NA,Lobes of caudal fin severed,NA,2018-05-06T02:13:00Z,205,42.09016,-67.880808,CalanoidSmall,85258,Calanoida,NA
201802,236,A_pse,3,NA,Calanus,NA,NA,NA,NA,NA,M60,8,23,NA,Lobes of caudal fin severed,NA,2018-05-06T02:13:00Z,205,42.09016,-67.880808,Calanus,85263,Calanus,Genus
201802,236,A_pse,3,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,14,23,NA,Lobes of caudal fin severed,NA,2018-05-06T02:13:00Z,205,42.09016,-67.880808,Paraeuchaeta,610024,Paraeuchaeta,Genus
201802,65,A_aes,1,NA,Bivalvia,NA,NA,NA,NA,NA,M60,9,21,Veliger,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Bivalvia,79118,Bivalvia,Class
201802,65,A_aes,1,NA,Gastropoda,NA,NA,NA,NA,NA,M60,2,21,Egg,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Gastropoda,69459,Gastropoda,Class
201802,65,A_aes,1,NA,Mysida,Americamysis,NA,NA,NA,NA,M60,5,21,NA,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Americamysis,682489,Americamysis,Genus
201802,65,A_aes,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,21,NA,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,CalanoidSmall,85258,Calanoida,NA
201802,65,A_aes,1,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,1,21,Calyptopis,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Euphausiidae,95500,Euphausiidae,Family
201802,65,A_aes,1,NA,Cirripedia,NA,NA,NA,NA,NA,M60,1,21,Cyprid,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Cirripedia,89433,Cirripedia,Infraclass
201802,65,A_aes,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,2,21,NA,NA,87,2018-03-29T08:03:00Z,34,40.797907,-72.341923,Temora,85874,Temora,Genus
201802,217,A_pse,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,56,66,NA,NA,203,2018-05-03T07:58:00Z,78,41.259612,-68.746845,CalanoidSmall,85258,Calanoida,NA
201802,217,A_pse,3,NA,Calanus,NA,NA,NA,NA,NA,M60,5,66,NA,NA,203,2018-05-03T07:58:00Z,78,41.259612,-68.746845,Calanus,85263,Calanus,Genus
201802,217,A_pse,3,NA,Gastropoda,NA,NA,NA,NA,NA,M60,3,66,NA,NA,203,2018-05-03T07:58:00Z,78,41.259612,-68.746845,Gastropoda,69459,Gastropoda,Class
201802,217,A_pse,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,66,NA,NA,203,2018-05-03T07:58:00Z,78,41.259612,-68.746845,Themisto,95167,Themisto,Genus
201802,217,A_pse,3,NA,Paraeuchaeta,NA,NA,NA,NA,NA,M60,1,66,NA,NA,203,2018-05-03T07:58:00Z,78,41.259612,-68.746845,Paraeuchaeta,610024,Paraeuchaeta,Genus
201802,151,A_pse,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,2,NA,NA,128,2018-04-18T07:01:00Z,57,40.81472,-71.728207,CalanoidSmall,85258,Calanoida,NA
201802,151,A_pse,1,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,2,NA,NA,128,2018-04-18T07:01:00Z,57,40.81472,-71.728207,Hyperiidae,95108,Hyperiidae,Family
201802,64,A_aes,3,NA,Cirripedia,NA,NA,NA,NA,NA,M60,2,2,Cyprid,NA,106,2018-03-29T06:20:00Z,48,40.71089,-72.272082,Cirripedia,89433,Cirripedia,Infraclass
201802,217,A_pse,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,284,284,NA,NA,176,2018-05-03T07:58:00Z,78,41.259612,-68.746845,Appendicularia,159664,Appendicularia,Class
201802,239,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,8,13,NA,NA,200,2018-05-06T10:10:00Z,51,41.73609,-68.155595,CalanoidSmall,85258,Calanoida,NA
201802,239,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,1,13,NA,NA,200,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Calanus,85263,Calanus,Genus
201802,239,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,4,13,NA,NA,200,2018-05-06T10:10:00Z,51,41.73609,-68.155595,UnknownSoft,202423,Animalia,Kingdom
201802,135,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,121,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Appendicularia,159664,Appendicularia,Class
201802,135,P_tri,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,2,150,Calyptopis,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Euphausiidae,95500,Euphausiidae,Family
201802,135,P_tri,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,5,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Themisto,95167,Themisto,Genus
201802,135,P_tri,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,CalanoidSmall,85258,Calanoida,NA
201802,135,P_tri,2,NA,Oithona,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Oithona,88802,Oithona,Genus
201802,135,P_tri,2,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,3,150,Furcilia,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Euphausiidae,95500,Euphausiidae,Family
201802,135,P_tri,2,NA,Mysida,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Mysida,89855,Mysida,Order
201802,135,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,M60,1,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Metridia,85734,Metridia,Genus
201802,135,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,15,150,NA,NA,111,2018-04-04T06:56:00Z,122,39.482845,-72.429153,UnknownSoft,202423,Animalia,Kingdom
201802,239,A_aes,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,277,281,NA,NA,207,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Appendicularia,159664,Appendicularia,Class
201802,239,A_aes,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,1,281,NA,NA,207,2018-05-06T10:10:00Z,51,41.73609,-68.155595,CalanoidSmall,85258,Calanoida,NA
201802,239,A_aes,1,NA,Oithona,NA,NA,NA,NA,NA,M60,1,281,NA,NA,207,2018-05-06T10:10:00Z,51,41.73609,-68.155595,Oithona,88802,Oithona,Genus
201802,239,A_aes,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,2,281,NA,NA,207,2018-05-06T10:10:00Z,51,41.73609,-68.155595,UnknownSoft,202423,Animalia,Kingdom
201802,208,S_sco,1,NA,Gammaridea,NA,NA,NA,NA,NA,M60,4,9,NA,NA,258,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Gammaridea,93295,Gammaridea,Suborder
201802,208,S_sco,1,NA,FishRemains,NA,NA,NA,NA,NA,M60,4,9,NA,NA,258,2018-05-02T02:01:00Z,31,40.918007,-70.191963,FishRemains,914179,Gnathostomata,NA
201802,208,S_sco,1,NA,Mysida,NA,NA,NA,NA,NA,M60,1,9,NA,NA,258,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Mysida,89855,Mysida,Order
201802,132,P_tri,1,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,19,61,NA,NA,146,2018-04-04T00:34:00Z,142,39.281108,-72.585298,UnknownSoft,202423,Animalia,Kingdom
201802,132,P_tri,1,NA,Appendicularia,NA,NA,NA,NA,NA,M60,42,61,NA,NA,146,2018-04-04T00:34:00Z,142,39.281108,-72.585298,Appendicularia,159664,Appendicularia,Class
201802,130,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,770,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,A_aes,2,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,6,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Hyperiidae,95108,Hyperiidae,Family
201802,130,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,10,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,CalanoidSmall,85258,Calanoida,NA
201802,130,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,3,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,A_aes,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Centropages,85761,Centropages,Genus
201802,130,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,23,813,NA,NA,223,2018-04-03T19:19:00Z,66,39.505143,-73.073777,UnknownSoft,202423,Animalia,Kingdom
201802,133,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,11,15,NA,NA,99,2018-04-04T02:36:00Z,198,39.182682,-72.564218,Appendicularia,159664,Appendicularia,Class
201802,133,P_tri,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,15,NA,NA,99,2018-04-04T02:36:00Z,198,39.182682,-72.564218,Hyperiidae,95108,Hyperiidae,Family
201802,133,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,3,15,NA,NA,99,2018-04-04T02:36:00Z,198,39.182682,-72.564218,UnknownSoft,202423,Animalia,Kingdom
201802,149,A_aes,2,NA,Cirripedia,NA,NA,NA,NA,NA,M60,6,1514,Cyprid,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Cirripedia,89433,Cirripedia,Infraclass
201802,149,A_aes,2,NA,Calanus,NA,NA,NA,NA,NA,M60,6,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Calanus,85263,Calanus,Genus
201802,149,A_aes,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Centropages,85761,Centropages,Genus
201802,149,A_aes,2,NA,Hyperiidae,Themistella,NA,NA,NA,NA,M60,6,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Themistella,95164,Themistella,Genus
201802,149,A_aes,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Themisto,95167,Themisto,Genus
201802,149,A_aes,2,NA,FishRemains,NA,NA,NA,NA,NA,M60,38,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,FishRemains,914179,Gnathostomata,NA
201802,149,A_aes,2,NA,Appendicularia,NA,NA,NA,NA,NA,M60,1376,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Appendicularia,159664,Appendicularia,Class
201802,149,A_aes,2,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,13,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Hyperiidae,95108,Hyperiidae,Family
201802,149,A_aes,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,8,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,CalanoidSmall,85258,Calanoida,NA
201802,149,A_aes,2,NA,Hyperiidae,Hyperiella,NA,NA,NA,NA,M60,13,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Hyperiella,95120,Hyperiella,Genus
201802,149,A_aes,2,NA,Oithona,NA,NA,NA,NA,NA,M60,8,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Oithona,88802,Oithona,Genus
201802,149,A_aes,2,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,11,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Chaetognatha,158650,Chaetognatha,Phylum
201802,149,A_aes,2,NA,Caligidae,NA,NA,NA,NA,NA,M60,4,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Caligidae,89008,Caligidae,Family
201802,149,A_aes,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,M60,1,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Temora,85874,Temora,Genus
201802,149,A_aes,2,NA,FishEgg,NA,NA,NA,NA,NA,M60,1,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,FishEgg,914179,Gnathostomata,NA
201802,149,A_aes,2,NA,Gastropoda,Limacina,NA,NA,NA,NA,M60,2,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Limacina,76336,Limacina,Genus
201802,149,A_aes,2,NA,Parasite,NA,NA,NA,NA,NA,M60,1,1514,Roundworm,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Parasite,202423,Animalia,Kingdom
201802,149,A_aes,2,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,3,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,CopepodDigested,85257,Copepoda,NA
201802,149,A_aes,2,NA,Gammaridea,NA,NA,NA,NA,NA,M60,1,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,Gammaridea,93295,Gammaridea,Suborder
201802,149,A_aes,2,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,14,1514,NA,NA,216,2018-04-18T00:52:00Z,62,40.885202,-71.439065,UnknownSoft,202423,Animalia,Kingdom
201802,130,A_aes,3,NA,Calanus,NA,NA,NA,NA,NA,M60,8,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Calanus,85263,Calanus,Genus
201802,130,A_aes,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,6,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,CalanoidSmall,85258,Calanoida,NA
201802,130,A_aes,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,2,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Centropages,85761,Centropages,Genus
201802,130,A_aes,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,1304,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Appendicularia,159664,Appendicularia,Class
201802,130,A_aes,3,NA,Metridia,NA,NA,NA,NA,NA,M60,1,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Metridia,85734,Metridia,Genus
201802,130,A_aes,3,NA,Oithona,NA,NA,NA,NA,NA,M60,1,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Oithona,88802,Oithona,Genus
201802,130,A_aes,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,8,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,UnknownSoft,202423,Animalia,Kingdom
201802,130,A_aes,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,4,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Chaetognatha,158650,Chaetognatha,Phylum
201802,130,A_aes,3,NA,CopepodUnknown,NA,NA,NA,NA,NA,M60,9,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,CopepodUnknown,85257,Copepoda,NA
201802,130,A_aes,3,NA,Gastropoda,NA,NA,NA,NA,NA,M60,3,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Gastropoda,69459,Gastropoda,Class
201802,130,A_aes,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,4,1350,NA,NA,213,2018-04-03T19:19:00Z,66,39.505143,-73.073777,Hyperiidae,95108,Hyperiidae,Family
201802,68,A_pse,3,NA,Euphausiidae,Thysanoessa,NA,NA,NA,NA,M60,1,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Thysanoessa,95571,Thysanoessa,Genus
201802,68,A_pse,3,NA,Cumacea,NA,NA,NA,NA,NA,M60,1,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Cumacea,90745,Cumacea,Order
201802,68,A_pse,3,NA,Bivalvia,NA,NA,NA,NA,NA,M60,10,38,Veliger,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Bivalvia,79118,Bivalvia,Class
201802,68,A_pse,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,15,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Appendicularia,159664,Appendicularia,Class
201802,68,A_pse,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Themisto,95167,Themisto,Genus
201802,68,A_pse,3,NA,FishRemains,NA,NA,NA,NA,NA,M60,5,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,FishRemains,914179,Gnathostomata,NA
201802,68,A_pse,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,4,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,UnknownSoft,202423,Animalia,Kingdom
201802,68,A_pse,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,1,38,NA,NA,99,2018-03-29T13:00:00Z,39,40.670403,-72.589452,Chaetognatha,158650,Chaetognatha,Phylum
201802,135,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,37,69,NA,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Appendicularia,159664,Appendicularia,Class
201802,135,P_tri,3,NA,Calanus,NA,NA,NA,NA,NA,M60,1,69,NA,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Calanus,85263,Calanus,Genus
201802,135,P_tri,3,NA,Euphausiidae,NA,NA,NA,NA,NA,M60,2,69,Calyptopis,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Euphausiidae,95500,Euphausiidae,Family
201802,135,P_tri,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M60,1,69,NA,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Themisto,95167,Themisto,Genus
201802,135,P_tri,3,NA,Metridia,NA,NA,NA,NA,NA,M60,1,69,NA,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,Metridia,85734,Metridia,Genus
201802,135,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,M60,27,69,NA,NA,121,2018-04-04T06:56:00Z,122,39.482845,-72.429153,UnknownSoft,202423,Animalia,Kingdom
201802,208,S_sco,3,NA,Gammaridea,NA,NA,NA,NA,NA,M60,8,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Gammaridea,93295,Gammaridea,Suborder
201802,208,S_sco,3,NA,Gammaridea,NA,NA,NA,NA,NA,M60,39,111,juvenile,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Gammaridea,93295,Gammaridea,Suborder
201802,208,S_sco,3,NA,Caligidae,NA,NA,NA,NA,NA,M60,3,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Caligidae,89008,Caligidae,Family
201802,208,S_sco,3,NA,Calanus,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Calanus,85263,Calanus,Genus
201802,208,S_sco,3,NA,Euphausiidae,Thysanopoda,NA,NA,NA,NA,M60,6,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Thysanopoda,95582,Thysanopoda,Genus
201802,208,S_sco,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,CalanoidSmall,85258,Calanoida,NA
201802,208,S_sco,3,NA,Appendicularia,NA,NA,NA,NA,NA,M60,2,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Appendicularia,159664,Appendicularia,Class
201802,208,S_sco,3,NA,Decapoda,Penaeidae,NA,NA,NA,NA,M60,1,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Penaeidae,95602,Penaeidae,Family
201802,208,S_sco,3,NA,Decapoda,Caridea,NA,NA,NA,NA,M60,3,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Caridea,96106,Caridea,Infraorder
201802,208,S_sco,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M60,1,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Centropages,85761,Centropages,Genus
201802,208,S_sco,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M60,9,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Chaetognatha,158650,Chaetognatha,Phylum
201802,208,S_sco,3,NA,CopepodDigested,NA,NA,NA,NA,NA,M60,11,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,CopepodDigested,85257,Copepoda,NA
201802,208,S_sco,3,NA,FishRemains,NA,NA,NA,NA,NA,M60,4,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,FishRemains,914179,Gnathostomata,NA
201802,208,S_sco,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M60,1,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Hyperiidae,95108,Hyperiidae,Family
201802,208,S_sco,3,NA,Mysida,NA,NA,NA,NA,NA,M60,1,111,NA,NA,289,2018-05-02T02:01:00Z,31,40.918007,-70.191963,Mysida,89855,Mysida,Order
